content,emotion_scroe
美妆博主赛道的最新高维度,0.5431331597113147
感觉这个视频的声音真的很好听，看别的没有那感觉,0.6319857477650458
两年前看的时候还分不出来，觉得挺像真人的，现在对ai真的一下就认出来了,0.9494502991366705
时隔多年，再看的时候，还是这么的惊艳,0.897677659726217
怎么不拍了,0.32588220875526897
你想拥有一个这样的超写实虚拟人吗？,0.9785066172715573
她竟然是一个假人,0.213493462228325
柳夜熙身材好好啊,0.9940488837431504
出道即巅峰，可惜后面创作不行了,0.8208027272166829
这第一个视频柳夜熙的配音才是经典,0.8825621806324263
她发的第一条视频里让我感觉她是个温柔大姐姐，到后面咋成高冷御姐了,0.9739079223794591
美妆行业得要大面积失业了,0.6063825848579203
配音差了一个档次，其他方面很完美,0.864647537610679
发型简单，我感觉他的妆造应该是古代吧，但是我感觉也有点儿不像古代呀，他的发型也简单，然后妆容也有点儿奇怪。,0.9836652293340862
原来是假人,0.5443456329515364
脸上的线是什么好奇怪啊,0.26631376752667824
她的眉毛是专业的,0.5758188131759495
这不比某些垃圾动漫强,0.04788065701166788
期待更新，感觉这个赛博风若是做成多个城市和人物的系列故事，会是一件很酷的事，这个算是江南版吧,0.9994380007180406
这3D建模和特效做的不错呦～堪比科幻大片了都[赞]大佬团队强势出局,0.9659959140445161
其实VR眼镜才是，元宇宙，最初版,0.9735292464452548
不一样不一样和以前看到的段子不一样，赶紧关注一下，日后必成大佬。,0.5223144547833969
新的高度，可惜目前为止，AI超越不了目前的美妆博主 ，因为美妆博主她会手动 而AI只有机器控制 ，总不可能活在虚拟的世界吧 ，还是现实一点的美妆播主好,0.9970240752081179
真的是虚拟美妆欧。鬓角的毛发，和嘴形。可以看出来是实时加进去的。我猜是用了类似虚幻引擎的技术。[看]还有谁发现了？,0.8262634587255833
一个作品吸粉七十几万，不是大佬就是神,0.9753808762164571
我能说这个技术其实很粗燥拙劣吗？,0.15383150881146224
这种创作不是普通人玩的起的，团队太专业，影视级的,0.799319297724239
怎么说呢，本来想说建模很好，动捕细节演得也不错，但是配音差点意思，感觉配不上这张脸，没有惊艳感。 但是仔细一想，要是再用一个很美艳的配音，反而加重虚拟人的不真实感。 最后总结 妙~啊~~~,0.9967931058265366
确实是……有点僵硬,0.5365112200713743
感觉这个配音更好诶，现在的配音感觉怪怪的,0.08208891045878763
这个视频号，我现在终于理解政治老师天天讲的创新[泣不成声],0.9990531807606016
有种大片上映的感觉,0.7074157003118592
我说怎么会有这么精致女人，原来是虚拟人,0.8752108330429482
第一集的质感真的很强，后几集虽然也好看文化底蕴也高，但是希望能够像第一集一样质感那么逼真,0.99996318513922
感觉 好游戏的味道 不那么亲切 当今年代还是需要有感情的年代 虽然科技发达了 但那么亲切呢 没有感情的创意,0.9999963378015277
有人曾说：人类要么走向宇宙，要么被关在虚拟世界里,0.9999921316128739
怎么还不更新啊,0.2322985569551439
好高级的感觉,0.5274483204657385
我第一次看不知道的时候还以为真的是人[泪奔]，就是觉得嘴巴说话的时候因为这个妆就这样说话,0.3007530372502818
炒元宇宙的时候说自己元宇宙，现在ai火了说是ai数字人，实际就是电影特效而已,0.9922594519301416
画风变了,0.4927219512722112
这么有诚意的广告，种草了，最爱的品牌和最爱的博主,0.9978194018780026
有点尴尬的剧情,0.42361070433892734
视频咋越来越短了了,0.4612630920090044
姐姐太飒了,0.5670642150133128
很喜欢这个设定！,0.863324507578535
出道十几年零绯闻，值得拥有,0.9047778089031939
我怎么感觉柳夜熙越来越奇怪了呢,0.841129700606313
见证一个永不塌房的偶像诞生……以及……毁灭。,0.9998401811155718
现在的柳叶熙有一种成熟女人的知性美,0.9997524741439541
没有最初的视频真实了，之前初见柳夜熙真的感觉就是真人，这么长时间下来，已经一眼能看出来是假的了,0.9984906675569518
这个女生是电脑还是真人啊,0.8722130400844015
不用担心ai，以后人类的孩子都可以这样定制人工子宫养育，基因筛选高智商和优秀体力。自己就别乱生些歪瓜裂枣了,0.9998721996235082
"博主按人中时和深呼吸忍耐的表情,跟职场人面对领导时的内心活动,简直是灵活灵现了",0.9898612615942848
为什么我感觉她的声音变了,0.4468586766372614
我怎么感觉好像头像是动漫身体像是真人,0.7897309845114001
脸是假的，其他是真的吧，这个女的。不然动作这么丝滑脸却僵硬的很,0.6405504460692016
越来越人性化了,0.7077448519049118
柳夜熙的形象也是个AI吧,0.9237426702388198
感觉捏出来的人比柳更真实点,0.889544101578078
这个马尾很高 然后旁边还有两条须 很好看这个马尾很高 然后旁边还有两条须 很好看,0.9990931025236801
我想知道这种视频怎么做出来的,0.7471367824498556
我觉得这个真的好牛啊。每一个视频质量都好高,0.9502058100451444
柳夜熙到底是不是真人啊,0.9614168902378315
这广告，要是广告都做到这个程度，我看电视都不带换台的,0.07563687080020554
分析的到位[good]。所谓偶像就是能满足自己心理需求的各种存在。这种偶像可以是任何一种设定，但就不能是其自己。,0.9997802818114133
无意之间发现夜熙接广告了,0.8656411432429153
咱夜熙其实以前挺火的，就是之后更新太慢没热度了,0.7034667529621448
原来虚拟人也有“接地气”的一面,0.8319261489965959
我还是喜欢你穿汉服的样子！,0.5314012637204912
不愧是我柳姐 代言了最爱的茉莉蜜茶,0.9993599962848718
一时间分不清哪个是真人,0.9142325920070228
感觉额两侧感觉额两侧太窄了➕眉毛短显得上半张脸有点局促太窄了➕眉毛短显得上半张脸有点局促,0.0035782284146468335
个人认为，眼睛化的不符合我的审美。谢谢,0.5247568221098916
"感觉额两侧太窄了➕眉毛短显得上半张脸有点局促
",0.059404811853167594
为啥脸有种一直戴着眼镜，突然摘下的感觉,0.14202155651865633
虚拟人物和真人接触这咋做到的，求解惑,0.9898018754386959
为什么加不了粉丝群啊，有没有群管理啊,0.28114476021260193
柳姐真的好漂亮,0.9514469872613565
我觉得柳夜熙是虚拟人物中最真的一个了,0.9840044890719397
过于细致就不像人类了,0.899479409997179
我怎么感觉她海报抄袭琉璃电视剧男女主角啊,0.4783761279110972
怎么感觉柳夜熙很胖啊，是真胖了还是发型的原因啊,0.7885607775353065
柳夜熙是我唯一不讨厌的Ai，因为她三观太正了,0.8260055628366701
我从早年没删抖音时就关注她 没想到能看着她越来越厉害,0.24398360248042117
柳夜熙的视频从不让我失望,0.7364692654746389
你到底是真人还是假人呢？,0.5952639226783587
柳姐越来越可爱啦,0.8307516405657216
声音是真的好恐怖,0.3300214688450859
只有我的注意点一直在她的穿搭上嘛,0.3392390107819223
AI系统会把买家气疯,0.05491403441288756
这一套衣服裤子有没有链接,0.5437276554965574
就是真人拍摄，然后用建模脸覆盖上去,0.9848870623959949
我感觉是身体和胳膊的衔接处不是很像真人，其它都很像,0.996836838883078
真人的身子，建模的脸,0.9080098070360656
好身材，秀出来,0.9869608816898325
老奶奶的演技包括故事性也确实容易让人产生共鸣,0.9868973752190364
这样的皮肤，这世界上根本不可能有,0.8413306677636719
很想知道他的AI技术是不是真的上不封顶？,0.09084050558931545
拍的真不錯！,0.756055993309735
要是现在社会上已经出现了这种威胁人身安全能够换成家人朋友的脸的通话视频那只能说现在的坏人越来越可怕了,0.03733258777073167
最怕以后科技发展到这个地步,0.865529266118771
幻中幻中幻 这个世界还能更假么,0.999736750386378
时尚不分国界，时尚也不分时空,0.9772071359878475
你到底是人，还是虚拟人物,0.7512019571777826
说不定在不久后未来，虚拟偶像也会成为演员和广告代言人,0.9977925346256922
阳光下的脸部细节就不好处理了,0.9661929081709899
感觉是真人换了头，脖子很不自然,0.9409665736279973
习惯了柳夜熙的虚拟形象...见到3D世界的柳夜熙有点吃惊...,0.9979722485382986
这头一看就是假的 一种说不出的违和感 跟3d动漫里面的女角色一样,0.9316732792978345
我以为柳夜熙做的这么逼真了，原来只是换头了,0.9588082911271673
配色很漂亮，构图很美丽,0.9992937042829538
不看脸的话是真的像真人啊,0.7712801136031209
虚拟换头而已 身体服装都是真人 ，自从这个元宇宙被大家所了解的更多后 ，都明白跟圈钱骗局没什么区别，换个头就是虚拟人了？拜托，好好的提高吧,0.6857690737315038
只换脸，这就是中国元宇宙吗,0.9390581002841508
两年前这么多虚拟人 我把p图换头的全取关了 没想到仅剩几个继续粉的也开始搞这种糊弄了,0.04914625878177914
效果都快要以假乱真了,0.3209269387077248
大概是更新时间有点慢,0.17383281894793767
这真的是虚拟人吗?好细节！话说大大最近怎么不火啦,0.8476051397531885
妈妈呀，太好看了，哈哈哈，我迫不及待的想催更，虽然我知道这很难做，但是我真太想看，因为它太好看了,0.9921973911026647
近看感觉刘姐的头发有点油啊,0.46559139538572425
啥时候更新？,0.3205128205128208
真的是虚拟人吗，为什么我看评论区有好多人这么说的,0.4887899034295454
去年发的第一期视频，今年了，你瞅瞅你才发了几期？,0.047430488944121385
这么好看怎么不火，快火快火,0.37175553746720313
我都很久没看夜熙的作品了,0.957579234198357
小红书什么时候出啊 没有抖音,0.09770066529678734
求更新，柳姐你是我永远的姐，我求你快更吧,0.33945517804618075
她好像只在小音符更新视频,0.27495985099708475
为啥小红书不同步发视频呀,0.1221256638996725
在某音更的，熙熙一直都在那边更,0.3936347858797816
什么时候更新啊？我等了几年才更新了两个视频,0.08346068581595234
为什么这个作品里的评论都这么认真,0.6288137639665281
你打算什么时候更新？,0.28203185104386885
啦啦啦，十月都快来啦，更新还会远吗,0.4349404423356935
快更新,0.5176529902996423
为什么柳叶熙不发视频了？,0.8568632239985402
你终于记得你有社交帐号了吗,0.40328683057485604
我还是觉得身材比例做的不好，看着不舒服，逼死强迫症，能改改不,0.45182368373875903
我觉得没有持续爆火的原因之一是 换了配音 影响效果很大,0.08442524458313116
其实柳叶熙也没那么真实，她的皮肤不够细节，而且衣服也不像真正的衣服，真正的衣服没有那么丝滑,0.9926820059614128
一开始那个声音配上这个酷酷的脸，很吸引，后来.....声音就配不上了,0.0861397346741325
多多少少有点攻壳机动队的味儿了,0.5685743470291059
还是最开始那件衣服，适合柳夜熙,0.9405556963380196
几百年都不更新视频，净出一些造型,0.7884457198245515
还是小红书上人少啊！柳姐都没有过万,0.20287662866660983
什么时候更新生产队的驴都不敢这么慢,0.0697028314902377
你可以拍个电影,0.7704377668425177
虽然看不懂，但效果是真牛逼，支持一哈,0.7792335465212302
我们最近数字营销课就在研究你,0.9703571134007902
这么大个团队，有能耐就原创，别搞抄袭，吃相太难看，大家多去关注妆容原创,0.24682284032315072
被抄袭的更累好嘛，我干嘛要和抄袭者共情，不管多钱钱，底线守不住，它就该被钉在耻辱柱上，你这样说话是对所有一创人的霸凌,0.27254881637400863
这个特效做得好好，有一种科幻片的感觉,0.9494450064409891
听说这个子鼠妆是窃取别的美妆博主两年前的创意那个博主被剽窃创意但是因为争不过资本家只能打碎牙往肚子咽,0.9457435150182562
他们这种视频很难弄，资金消耗也非常的大，后期特效就要搞很久。更新慢，很正常。,0.9616574508298285
那你们来互动，我去更新,0.5963955244400448
你更新的内容我很喜欢，你更新的速度我不喜欢,0.6232491753954382
终于换了一个配音,0.17570336975850975
重催之下必有更新,0.14074359602352982
怎么换配音了，还是之前那个配音好听,0.03719599513613048
如果能弄成电视剧，一定很好看。,0.864819547904122
怎么最近都开始发图了？,0.4395631615845653
快更视频呢。我们等着那,0.7611259815588803
是看他的脸 像是那种虚拟的，然后再看他的手又像是人 ,0.6884210832819979
你的脸真的好动漫化,0.7687227721951518
那你快点更新嘛，我们都等着呢,0.4528693686151801
虚拟人物来做美妆博主，推到化妆品正常人也用不了啊，上她脸怎么都好看，上我们的脸就不一定了,0.1027512490953667
版权费到底创作者能收到多少……,0.08512260960045681
开始以为是广告，后面嘲讽拉满。还得是你啊,0.7260162519932704
这么优秀的账号为啥粉丝不到1000万,0.9847161239727225
什么时候开直播？,0.2048611846736641
你这是睡觉的时候姿势对了，灵感来了，才发的视频是吗？,0.14852863261770077
感觉好久没刷到了,0.5388307809253314
我喜欢这种风格的柳姐,0.7926643220653705
柳夜熙现在每天都在干啥呢,0.7513131834181594
一直在用祖马龙！这次换新款试试，柳姐推荐一定没错,0.8088021271526162
好久没刷到了，赞也不多但评论巨少,0.7472238479923925
可以考虑跟檀健次合拍一个,0.42652523855572033
柳夜熙一点没变 我都老了,0.8499088276334738
可看到你更新作品了，不容易啊,0.3795915378868382
越来越假了,0.5629601978340392
非常喜欢刘夜熙翻白眼，尤其是暗戳戳的白眼，老带劲儿了,0.900187484876503
像那个美妆博主，就是那个晚安粉哭的那个,0.5642661898780722
我觉得柳夜熙的妆容现在好一点,0.9159607215263357
流量不足,0.2500000000000001
现在塌房的底线越来越低了,0.5539257140529814
动漫柳夜熙真好看,0.47244540052481654
还好我拍照喜欢用美颜[不失礼貌的微笑]美颜会带美瞳[不失礼貌的微笑],0.9719765874936809
好像程潇,0.5097382184043056
很喜欢赛博朋克风格,0.9757524477201052
我看柳叶熙就像是在看电视剧一样,0.9718577937564321
好像程潇，建模逐渐趋于完美,0.981503010454902
很久没看 换风格了啊,0.45298396243948347
我觉得柳叶熙的配音和斗破苍穹里面云韵的声音好像。是不是我耳朵有问题,0.14824372273961406
评论说以后P图要加上眼神光,0.7304403014020847
就我不管拍什么眼睛都是黑黑的吗,0.08787235891415535
没看懂，谁能解释一下,0.16141703121620277
对不起，没有看懂可以给我解释一下吗？,0.12652811959181043
双彩虹是什么意思啊？,0.8233785314026695
懂了，以后p图我会带上眼神光,0.872652497955211
没懂，怕别人看还直播，双彩虹又是啥梗,0.46096762306645866
我看到过类似的视频，就通过眼睛反光的建筑找人，实际是那人自己p上去的,0.26461780768108734
这个数字人有点假,0.8061546761256306
我为啥感觉他长得像北秋,0.6603085235135876
不是单眼皮嘛，咋最后是双眼皮了,0.025230934726043652
短视频做的跟电影一样，要花不少钱吧,0.7553448508687641
现实照进剧中，这好像是真实案例，女的被她老公分尸了，冲走了,0.9378518782640954
真的好爱柳夜熙的设定，唯一喜欢的Ai人,0.9947483450579635
我最想知道柳姑娘到底有没有真人模型,0.9933654640489775
这短视频质量太高了,0.5062957256630315
突然发现她是美妆达人,0.4402125547876028
感觉模型没以前看着舒服了,0.8947108361479518
感觉肉肉的，小肚子都做出来了啊,0.3351350674428707
柳夜熙这身材可以，好生养,0.9887190669961552
好久不见柳夜熙的长相跟一开始不一样了[白眼]是换了Designer了么,0.7897196899947838
柳夜熙的脸跟以前不太一样了,0.5390067917041591
那个神探夏洛克的BGM一瞬间给我拉回去了,0.9170879445506215
柳夜熙长的越来越精致了,0.8508601011479751
我好喜欢这身装扮，太酷了。我想要壁纸,0.8660626663252454
这次的创作好有创意啊，更期待未来的作品了,0.9998454222784967
柳叶熙妥妥的肤白貌美大长腿,0.9761134132056991
这个视频真的很有意义,0.8781715698605899
看不懂,0.42581389983146645
看三遍明白了[笑哭] 黑衣服提前扮演妈妈让开门然后 在绿衣服后上来后关她,0.8749538882347843
不知道为什么迷上了,0.5970895378238966
这个拍的有意思,0.8090294788105133
太酷了，如果ai能把一堆负面情绪的话翻译成正常的客观叙事过程，那可太棒了,0.9957710388813195
最后BGM是周深的《好好生活就是美好生活》,0.9934788365920597
好像 柳夜熙长相调整了？,0.5764677463709851
为啥感觉没有以前精致了，越来越像合成cg了，不像以前看起来还像个真人,0.32667967363308514
AI时代来了，未来什么都可以是是假的，眼见都未必为实了，太可怕了,0.9516827949786819
现在AI骗人率那么高，熟人都分不清，更何况是路人呢？光说让大家鉴别，怎么去鉴别呀？我们需要的是一个破解方法，而不是一味的怼。,0.018990381537446255
是更改画风了吗 跟之前怎么长得不一样了 怪怪的,0.06875995818161096
柳夜熙怎么感觉没之前好看了,0.9149575380633227
最近更新频率有点高呀[看] 爱了爱了,0.7479740808717106
这个视频出发点是好的，可是传递的观念却是错误的，最后为什么要让女主自证清白？,0.9992517462409203
不喜欢这剧情，因为不喜欢造谣传谣的人，一个个真可恨又装作自己很无辜别人都这样之类的，好像刚才的嘴脸不是他一样，宁愿所有人都是冷漠的，至少这样要比传谣信谣好得多,0.8152018226322207
这一条广告值多少钱？,0.18973618577184803
大制作 当属柳夜熙,0.9680881938865425
AI真的需要国家高度重视 虽然科技在发展 但是有些技术需要更加合法化,0.9415840239484127
就服这种明明是做广告 但是很喜欢的,0.3574448696200929
真的，这个广告好炸裂，好让我炸裂啊,0.5283907912288113
阿康拍了这么高级的广告。冰红茶就不准涨价了喔,0.8780154689365933
一个广告为什么进度条那么长,0.3294480952235641
视频最后的bgm是什么 好好听,0.43135934619342753
抖音博主打广告最走心的,0.05327242628237994
好用心的广告，我都想喝了,0.6811248228401832
这茉莉花茶的广告真的太好了,0.5065848720053161
做镇高级的广告不要命了?,0.010766175319840143
广告创意不错,0.9653457206175564
让我措手不及，不，是万万没想到是个广告[捂脸]，这么好看的是广告,0.010164625737189681
这个包装可以设计更符合茉莉的风格，给人眼前一亮的感觉，视觉上更符合茉莉的清香。,0.9999983954447687
呀，好熟悉的剧情，这不韩立和师姐约会花海的时候吗,0.9720568346349139
这个广告拍的太好了吧，比电视上好多广告都好看，主要是看完之后还能知道它是广告,0.21668514626021906
是不是该有个线下见面会啊,0.30298532286741253
第一次觉得广告都这么好看,0.5015592077499262
Ai 能不能看出来，以后这种功能广泛用起来会咋样,0.22491925244265487
想不到吧，现在电视上的广告做的都不如短视频里面的广告,0.24839316121395327
广告可以有，但是希望把国产广告插入进去，不要外资企业的，不要外国品牌的，来个纯正的国产,0.029294248123346578
以后广告都按这个标准拍,0.2470123524693989
我觉得这个视频很有意义,0.8359326017597152
现实生活啦,0.9062064710111535
接广告了？以后是不是表示更新密度更快一点,0.23431796214863088
现在柳夜熙的做工越来越差了，没有刚一开始出来的惊艳真实。,0.9866397467028498
这个脸越来越假了，没有刚开始的那种,0.5322989512601418
流量一起来越拍越假了,0.18232019598320193
好创意，好广告,0.9362227366231515
现在AI发展之后 看柳夜熙也没那么惊艳了,0.9912507636191649
我发的视频照片都是p过的，所以说我的朋友家人们如果发现视频里的我特别漂亮，不要怀疑，那就是骗子,0.09252448940652913
怎么感觉ia这种技术有点可怕呢，控制不好世界还不乱套了,0.7142256407586127
懂的人就知道，这太牛了！无论从创意到视觉再到技术,0.978711141961198
接连看你几个视频都哭的我稀里哗啦的，这个终于治愈了我,0.9857611672166524
这种视频应该多一点才对，传播正能量才是媒介的本质,0.9829130648638507
从这个以后就感觉柳夜熙长相变了呢,0.469726750222196
这个编剧，我不得不承认，太有东西了,0.15764447869977805
已经没有最初的感觉了，最初的柳夜熙完全分不出真假，感觉和真人无区别，现在一眼假,0.9994642616817254
"这个主题挺好的[赞]
太有才了，适合现在的社会，现在人类都太燥了，接触的也多了，什么信息都有导致负面情绪很多，人原本就应该这样美好",0.9999244130508596
怎么办我竟然看不懂,0.07868081746296895
他的选题好有意思呀,0.8880137755152693
这个视频应该放在地铁上经常循环播放,0.4848302636156169
那个袖子没了感觉这衣服更时尚了,0.8395449487183902
这团队太强了,0.1007186208945976
你好，这到底是几几年的ai视频[笑哭]别人的视频里，为啥年纪对不上,0.0329749122691102
柳叶熙不是美妆博主吗 人设变了,0.9266772278723061
对不起，怪我没看懂[捂脸]，谁给总结下什么意思,0.09026286328643895
谢谢主播分享，这个拍的很有创意,0.9883159127747227
挺有意思，跟大片的感觉,0.927515270887591
看完就觉得开头还可以，整篇不知道在讲啥尬死了，就觉得那个导演演的还挺有意思的,0.990533142999455
那是不是说以后拍电影就不用真人了，明星要失业了，怪不得都去带货卖酒了,0.819747592370913
导演演技不错！这个男主角样子还不够真实，,0.9994975995364462
特效很赞。效果太棒了,0.9969381283855173
这是新剧吗，讲的什么意思我咋看不懂,0.9727847084664598
感觉表情真的有点假,0.6002278039535357
越发不火了,0.42729406445953977
柳叶熙的3D建模效果质感，感觉越来越差了。,0.986445070548364
假如这是广告，我觉得是用了心的，好看,0.47956119677605813
虽然说这次的妆有点丑,0.25157570717809463
这次的发型妆容服饰我欣赏不太来,0.9257718288687098
头发有点不真实。,0.5018776674475895
"为啥要换个发型,原来很好看啊",0.0663967479601768
这样太秃了发际线注意一下不是说你柳夜熙只是没有以前好看,0.8513819373004679
换声音了？,0.15816552673946271
这次感觉纯粹是为了特效,0.4700259605386148
恐怖谷效应,0.30944146780992465
抖音不扶持就没流量,0.6812506605332834
出道即巅峰，时隔半年咋断崖式下跌了呢？,0.6741794743659895
新发型显得头大脸大,0.5204951842373226
嘴唇真丑,0.3242098239053465
你们最大的问题是编剧，剧本表达不清晰，总是莫名其妙的看，莫名其妙的完，其实你们想表达的主题非常好，就是手法不行，个人看法，善意的表达,0.9486116039846185
买不起口红吗 每次就涂哪一点,0.10363718120307552
唯一不喜欢的就是这口红，总感觉像日本艺伎,0.8177449973671119
没有最初的惊艳了，现在感觉平平无奇了。,0.9952458989665682
谁给阿熙做的发型，出来挨打,0.9199414293358786
第一集柳叶熙配音和口型符合说话习惯，动作细致，符合人的动作习惯。看了3集，后面没有细看，看最新集，这集配音口型不对。动作有延迟，生硬。有一点不符合人类动作习惯。,0.9856729697168692
三千点赞几天不见怎么这么拉了,0.9005823565706126
画面逼真，广告创意不错,0.9859829215936128
看不懂都是导演的锅！！ 编剧很牛逼的 主要是限制视频时间 所以感觉剧情不连贯！编剧牛逼就完了！,0.7026820822741138
为什么我从去年关注你到现在没有一个视频能看董？是你的视频太先进了，还是我的思维跟不上现代的科技？,0.9933398264800658
柳夜熙更新的太慢了，这几年都不火了,0.49300412823595086
希望你明年的视频越来越惊艳,0.9834501140047295
成本很高的，所以更新得很慢[流泪][流泪]好的作品就是要慢慢磨练啊，那种流水线的视频虽然好看，但真的很没新意啊[流泪],0.9557771476826217
除了十八流的文案编剧，其他都是一流,0.9990402824798044
这要拍成动漫或者电视剧我肯定爱死,0.1982825022204734
虽然好看，但是看不懂什么剧情,0.7173662094338105
以前觉得还行，现在越看越尴尬,0.8004192086639995
故事很有深意，但是有点太老套了，可能是新鲜感过了吧,0.8414470210032066
建议作品整理一下顺序以便在此重温 谢谢,0.7823846966003862
配音是换了吗，都很好听捏,0.1311179682469562
能不能出个完整版的合集，分开了，有些看不懂,0.17143789232537066
之前拖更了那么久，我们都以为完结了。,0.364185016562939
太喜欢了，虽然看不懂,0.42302788281402326
一个小小的短视频拍出了电影的感觉,0.8862958821750092
口型和台词都对不上 … 这都做不好还整啥,0.39887534674398395
凉了吗，我怎么好久都刷不到了,0.24669502627585682
面部僵硬死了 本来就没啥水平 也只有在抖音上能被吹上天,0.0008119016314697136
这画质一天不如一天了感觉,0.430679458359737
之前做的很像真人，现在看就是动漫人物,0.955408564197939
在虚拟世界里还能看到真的东西，真好。。,0.9598712670553753
柳夜熙一细看她的妆容不咋的,0.8315069337282593
虽然但是[流泪]真的很像黑眼圈…报看啊报看[流泪]脸有一种很生硬的黑的感觉[泪奔]再完善一下吧 开头创意很好,0.9866800242676003
差评 今天看着颜值下降了太多,0.037812986175986385
这个笔真的好帅，如果有真的有这种笔就好的，我肯定会买,0.8053941298811048
感觉衣服不是很配，换明制汉服好看,0.3985995715620496
创意绝了，但是怎么感觉这次的柳夜熙有点老啊，黑眼圈和眼袋很重诶，没有其他期好看。,0.9943051941582396
为什么现在越做越没创意了我是因为第一期的视频而关注柳夜熙的，那个时候的作品质量都非常好，包括柳夜熙这个建模也行，然而现在视频质量不仅越做越差，柳夜熙也变得不好看了看看现在大家对柳夜熙的那些评论真是心寒，拜托你好好做吧,0.9999991622273767
这次视频好水啊，剧情也没什么设计啊,0.7618528592850464
柳叶熙怎么变假了[流泪]看到第一个视频的时候像真人,0.9822325320559383
好拉的配音,0.7393721470940485
这条广告费不便宜啊，效果很好,0.6177333335523382
画面逼真，科技感十足,0.9848357515903023
感觉账号的制作换人了，剧情没刚开始好了,0.9398604553351833
为什么这么多人说这广告不好，我觉得很好啊，最起码我想看完啊，不像有的广告一眼也不想看,0.10979793003536287
很好的题材，可惜缺了一个好编剧，跟慧慧周一样，一些立意很好的故事，只是简单点到，而且没有更好的衔接起来，,0.9900475264541779
啥乱七八糟的，终究是编不下去了,0.3423713246578014
我真的不理解。。。。人家为什么不能接广告啊？人家好好的赚钱有什么不好的吗，看着真的好生气啊，你上班做东西是为爱发电？,0.15787864067984914
超级喜欢这款广告，集魔法玄幻为一体！,0.9989586584275225
那么多人表现得很惊奇，就我觉得这个还没电视好看,0.9454443210600323
像看大片一样，很有创意,0.9625491859021429
谢谢植入，以后刷抖音少一份期待了,0.17674968981841965
是把一集做长一些吧，20分钟左右这样，剧情交代得更清楚点。可以增加戏份但是不必增加特效，不然剧情有些看不明白，而且这么多信息量挤在几分钟之内讲完，看着很累。这么炫的特效这么酷的设定，不把故事说好来有点可惜。,0.9996847100363078
画质为啥这么糊,0.07149597783721395
这是什么？没有头和尾，但看起又不错,0.5127537235482977
太深奥，以我的智商看不懂,0.4859701709959928
更新的太慢了，流量感觉变少了,0.031415750863810876
每个作品都有一定的寓意，还含有大量的中国元素，真的好爱,0.9984697600929231
怎么那么久不更新了,0.2980829033187098
emmm，这个柳夜熙的cv没有之前那种虚幻，空洞的感觉了，现在这个反而真实了，个人还是喜欢之前的配音,0.9484220630535153
美女姐姐是从壁画里飞出来的吧,0.6671406480109232
看来都是栩栩如生了呀，虚拟人仿佛就是和真人一模一样的 ,0.9954654594758144
来都是栩栩如生了呀，虚拟人仿佛就是和真人一模一样的 ,0.9954654594758144
该说不说这建模完美啊！其实虚拟偶像好像蛮有前景的，因为不会塌房,0.7934413575082682
这个扮相这个造型真的是特别的有感觉,0.8958382923561978
国风也是太美了啊！闪耀着艳丽民族风啊,0.9452498139674351
再现当年的敦煌莫高窟壁画，好像是从壁画中走出来了一样,0.9892647401225657
不得不承认，这个画面画的实在太好看了。真的是惟妙惟肖。,0.7131143493636228
虚拟人生动形象，也有她自己独特的美丽，来自元宇宙的美人 ,0.9999921942440949
虚拟人这也是很有创意，都是很漂亮的呀，看着都是很喜欢的哦，栩栩如生 ,0.9999322415674514
简直就和设计里面的人物画的妆一模一样。,0.1217173117635807
服饰和发饰都给我们带来惊艳的感觉。,0.9968345460285758
你的声音如展翅欲飞的蝴蝶扑闪着灵动的翅膀,0.9199905590015289
这是和传奇世界那个游戏官方合作了吗,0.988380330264177
通过古诗刻画人物形象，古诗与人物相配，气氛满满,0.9998781757190239
小雪和古诗词真的很搭配呢，小姐姐好漂亮适合这个氛围,0.9998959932829453
恭喜天妤成为传世世界宣传大使,0.9728856543311823
期待11.23与天妤的相遇啦,0.7819517303740106
构建和谐社会，有天妤有我们一起同行呀,0.2347299148885016
天妤现在要进军时尚圈了吗？,0.6259703710981075
那个虚拟人是天妤吧？她拍的短剧都挺好看的,0.8038482782885673
粉丝见面会快点来一波！,0.8058498250328806
哇！虚拟人也能走红毯？,0.26638640657376067
这个视频拍的质感满满[哈哈]太喜欢这种风格了,0.9290943562327246
风格还真挺搭的,0.879232043514119
我的天啊，虚拟人c位合影，也太牛了吧，期待看到各位主创们的表现，天妤能情绪看电影嘛,0.618441859045721
原来如此，我还放大看了，怎么就中间的脸那么假,0.3522884132862447
天妤和封神好搭，哈哈 非常棒,0.9807361631114508
美女姐姐回复我了,0.21436859428568678
更的太少了，而且有很多重复的,0.47374164616562897
咱就是说，这得让程序员和建模师等人掉多少头发,0.17797718082770186
他的眼睛好像是桃花眼。,0.8573631409181885
是不是真人建模啊，手指，走路的姿态特别像真人,0.9994084192625332
全景虚拟，智能AI应该像这样为人类发展,0.9983626842797904
"我一开始以为广告呢！
视频制作精良：精在形状，圆形，方行，方形的叠加移位留下的阴影，方形图像上天妤姐姐抱琵琶，有下巴人字形，在于丢在意不在意的天廊之别！空间，空白，还是阴影的堆砌引人思考！",0.5664084187445888
这动画做的好,0.9605127858996562
是身体真人只是把AI的脸弄上去了,0.7993696685466075
身体好真实啊，尤其是刚下车的时候，还以为哪个女明星呢,0.9911536630483797
哇塞拍的真不错太好看了轻漫计划太棒了,0.8297219385939749
